Date,Close/Last,Volume,Open,High,Low,Daily Return,Cumulative Return,SMA_20,SMA_50,EMA_20,EMA_50,Volatility_20,Up_Streak,Down_Streak,Position,Strategy Return,Cumulative Strategy Return
2015-05-19,213.03,72041550,213.24,213.57,212.69,-0.0003284842796809,0.052831867154296,210.776745,209.121242,210.8118334613216,209.5750249667404,0.0064124879945216,0,1,1,-0.0003284842796809,0.036061509731796004
2015-05-20,212.88,76542810,213.15,213.78,212.504,-0.0007041261794114,0.0520905406741141,210.889245,209.279242,211.0088017031005,209.7046318307898,0.0063469492908879,0,2,1,-0.0007041261794114,0.035331991699313336
2015-05-21,213.5,64544870,212.71,213.75,212.51,0.0029124389327321,0.0551546901255326,211.006245,209.459242,211.2460586837576,209.8534697982098,0.0063540215478858,1,0,1,0.0029124389327321,0.038347332900241504
2015-05-22,212.99,57367260,213.04,213.54,212.91,-0.0023887587822013,0.0526341800929144,211.07325,209.577042,211.41214833292352,209.97647098259367,0.0063729873858401,0,1,1,-0.0023887587822013,0.03586697158980079
2015-05-26,210.7,124074500,212.4,212.9089,210.2,-0.0107516784825579,0.0413165958288044,211.06975000000003,209.674498,211.3443246821689,210.00484466955083,0.0067755061348778,0,2,1,-0.0107516784825579,0.024729662960566445
2015-05-27,212.7,92949380,211.25,212.98,210.7612,0.0094921689606075,0.0512009488978961,211.13275,209.756898,211.47343661720043,210.1105370354508,0.0070717382956597,1,0,1,0.0094921689606075,0.034456570060334535
2015-05-28,212.46,74855480,212.33,212.59,211.63,-0.0011283497884343,0.0500148265296052,211.22725,209.846898,211.56739503460992,210.20267283798216,0.0070043627115138,0,1,1,-0.0011283497884343,0.033289341208362355
2015-05-29,211.14,123383800,212.38,212.43,210.82,-0.0062129341993788,0.0434911535040045,211.36125,209.860498,211.52669074559944,210.23943076590444,0.0067514029913302,0,2,1,-0.0062129341993788,0.026869582522515367
2015-06-01,211.57,93171140,211.94,212.34,210.62,0.0020365634176375,0.0456162894138592,211.40375,209.901898,211.53081543649472,210.29160995155524,0.0063262798711675,1,0,1,0.0020365634176375,0.02896086754896543
2015-06-02,211.36,91438580,211.02,212.19,210.27,-0.0009925792881787,0.0445784323416047,211.40575,209.920898,211.5145472996857,210.33350760051383,0.0063005713057622,0,1,1,-0.0009925792881787,0.027939542303489828
2015-06-03,211.92,87704660,212.0,212.67,211.3301,0.0026495079485238,0.0473460512009504,211.55675,209.959298,211.5531618425728,210.395722988729,0.0057095570209596,1,0,1,0.0026495079485238,0.03066307629142484
2015-06-04,210.1292,151747400,211.07,211.859,209.75,-0.0084503586258964,0.0384956014628858,211.66121,209.985482,211.41754642899448,210.3852711068181,0.0059791721065654,0,1,1,-0.0084503586258964,0.021953603674292665
2015-06-05,209.77,121669100,209.95,210.58,208.98,-0.0017094244874105,0.036720371651677,211.70621,210.065682,211.26063724528072,210.3611428281193,0.0059406268081905,0,2,1,-0.0017094244874105,0.020206651159174305
2015-06-08,208.48,88866040,209.64,209.82,208.39,-0.0061495924107356,0.0303449639221129,211.54921,210.129882,210.9958146504921,210.28737252113427,0.0052580724352894,0,3,0,-0.0061495924107356,0.013932796079823895
2015-06-09,208.45,104826800,208.45,209.1,207.69,-0.0001438986953185,0.0301966986260766,211.44146,210.184082,210.75335611235,210.21531869677608,0.0051710887991686,0,4,0,-0.0,0.013932796079823895
2015-06-10,210.95,133678600,209.37,211.41,209.2987,0.0119932837610938,0.0425521399624413,211.48996,210.238082,210.77208410165,210.24412972827508,0.0058350441529186,1,0,0,0.0,0.013932796079823895
2015-06-11,211.63,73755850,211.48,212.09,211.2,0.00322351268073,0.0459128200059324,211.57046,210.342082,210.8537903776833,210.29847758206824,0.0058728000684299,2,0,0,0.0,0.013932796079823895
2015-06-12,210.01,135327800,210.64,211.482,209.68,-0.007654869347446,0.037906494019968,211.46046,210.428282,210.7734293893325,210.28716473571265,0.0056345887798425,0,1,0,-0.0,0.013932796079823895
2015-06-15,209.11,124240100,208.64,209.45,207.79,-0.0042855102137991,0.0334585351388769,211.29396000000003,210.481782,210.61500754272944,210.2410014127435,0.0056825702161392,0,2,0,-0.0,0.013932796079823895
2015-06-16,210.25,85152890,208.93,210.35,208.72,0.0054516761513079,0.0390926163882592,211.15146,210.530182,210.58024491961237,210.24135429851827,0.0057900358252978,1,0,0,0.0,0.013932796079823895
2015-06-17,210.59,126642800,210.59,211.32,209.36,0.0016171224732461,0.0407729564100047,211.02946,210.596382,210.58117397488732,210.25502667896853,0.005812149246325,2,0,0,0.0,0.013932796079823895
2015-06-18,212.78,164892200,211.31,213.34,210.6315,0.0103993541953559,0.0515963230206601,211.02446,210.692482,210.79058597727905,210.3540452405776,0.0063068807452701,3,0,1,0.0,0.013932796079823895
2015-06-19,210.81,130219500,211.46,211.55,210.36,-0.0092583889463295,0.0418602352476049,210.88996,210.730682,210.79243493182392,210.3719258193785,0.0065913611508807,0,1,1,-0.0092583889463295,0.004545411888277506
2015-06-22,211.89,70514900,211.905,212.59,211.64,0.0051230966272945,0.0471977859049144,210.83496,210.767682,210.8969649383169,210.4314581401872,0.006698017186114,1,0,1,0.0051230966272945,0.009691795099886713
2015-06-23,212.04,68053640,212.14,212.44,211.57,0.0007079144839303,0.0479391123850962,210.90196,210.826682,211.005825420382,210.49453821312105,0.0062246812807174,2,0,1,0.0007079144839303,0.010406570545943516
2015-06-24,210.5,92151530,211.72,212.17,210.47,-0.0072627806074325,0.0403281605218956,210.79196,210.846882,210.95765157082175,210.4947524008418,0.0060525614048956,0,1,1,-0.0072627806074325,0.0030682092997600385
2015-06-25,209.86,97026210,211.1,211.25,209.77,-0.0030403800475058,0.0371651675397863,210.66196,210.835482,210.85311332598164,210.4698601498284,0.0060780168399674,0,2,1,-0.0030403800475058,1.850072991760321e-05
2015-06-26,209.82,103470400,210.29,210.58,209.16,-0.0001906032593158,0.0369674804784043,210.59596,210.824482,210.75472158065008,210.44437543807044,0.0059326383414435,0,3,0,-0.0001906032593158,-0.0001721060556976184
2015-06-29,205.42,194187600,208.045,209.828,205.33,-0.0209703555428463,0.0152219037264027,210.28846,210.773882,210.24665285868335,210.2473411071657,0.0074840614472427,0,4,0,-0.0,-0.0001721060556976184
2015-06-30,205.85,182761900,207.26,207.32,205.28,0.0020932723201245,0.0173470396362573,210.01296,210.693882,209.82792401499927,210.07489635786516,0.007525620293132,1,0,0,0.0,-0.0001721060556976184
2015-07-01,207.5,134195600,207.73,208.03,206.56,0.0080155452999757,0.025501630918258,209.79196,210.651882,209.6062169659517,209.9739200301057,0.0077654050640148,2,0,0,0.0,-0.0001721060556976184
2015-07-02,207.31,104256300,208.07,208.27,206.81,-0.0009156626506023,0.0245626173766944,209.651,210.585482,209.38752963586109,209.8694525779447,0.0075664068172797,0,1,0,-0.0,-0.0001721060556976184
2015-07-06,206.72,117560100,205.77,207.65,205.53,-0.0028459794510636,0.0216467332213123,209.4985,210.496682,209.1334791943505,209.7459446337116,0.0075790570536772,0,2,0,-0.0,-0.0001721060556976184
2015-07-07,208.02,173452600,206.96,208.17,204.11,0.0062886996904025,0.028071562716222,209.4755,210.424084,209.0274335567933,209.6782605304288,0.0076189662913469,1,0,0,0.0,-0.0001721060556976184
2015-07-08,204.53,163538700,206.45,206.7645,204.25,-0.0167772329583694,0.0108233666106569,209.2795,210.299284,208.5991065513844,209.4763679606081,0.0084846394106527,0,1,0,-0.0,-0.0001721060556976184
2015-07-09,204.9,141251300,207.04,207.35,204.77,0.0018090255708209,0.012651971928439,208.977,210.16848400000003,208.2468106893478,209.29690255038813,0.0079584960000301,1,0,0,0.0,-0.0001721060556976184
2015-07-10,207.48,129124200,207.29,207.98,204.9517,0.0125915080527085,0.0254027873875672,208.7695,210.10668400000003,208.1737810998861,209.22565146998076,0.0085034223848392,2,0,0,0.0,-0.0001721060556976184
2015-07-13,209.77,105721800,208.99,209.9,208.94,0.0110372084056296,0.0367203716516773,208.7575,210.132884,208.325801947516,209.24699847115795,0.008751899880762,3,0,1,0.0,-0.0001721060556976184
2015-07-14,210.68,81287840,209.72,211.05,209.65,0.0043380845688134,0.041217752298114,208.836,210.132084,208.5500112858478,209.3031946095439,0.0087431478050683,4,0,1,0.0043380845688134,0.004165231902491406
2015-07-15,210.61,97532900,210.73,211.28,210.04,-0.00033225745206,0.0408717999406957,208.854,210.117884,208.7462006871956,209.35444187975787,0.0086629162005689,0,1,1,-0.00033225745206,0.0038315905210921652
2015-07-16,212.3,105988600,211.87,212.3,211.58,0.008024310336641,0.049224078284078,208.9395,210.185884,209.0846577646056,209.4699539629046,0.0088378460897222,1,0,1,0.008024310336641,0.011886646729157402
2015-07-17,212.48,88094480,212.29,212.55,211.8,0.0008478568064058,0.0501136700602962,208.9245,210.274684,209.408023691786,209.5879949839672,0.0085239348444605,2,0,1,0.0008478568064058,0.012744581709897895
2015-07-20,212.59,70280430,212.75,213.18,212.21,0.0005176957831325,0.0506573094790963,209.0135,210.349084,209.71106905447303,209.70572067087045,0.008242906207601,3,0,1,0.0005176957831325,0.01326887530923937
2015-07-21,211.75,77743460,212.43,212.74,211.39,-0.0039512676983866,0.0465058811900778,209.0065,210.35168400000003,209.90525295404703,209.78588848769908,0.0082220313181733,0,1,1,-0.0039512676983866,0.009265178732449364
2015-07-22,211.37,88346410,210.93,211.77,210.89,-0.0017945690672963,0.0446278541069504,208.973,210.366984,210.0447526727092,209.84801050778933,0.0082297168255832,0,2,1,-0.0017945690672963,0.007453982661996816
2015-07-23,210.18,90364920,211.53,211.65,209.75,-0.0056299380233713,0.0387466640308409,208.957,210.370984,210.05763337054643,209.8610297035623,0.0081630186086088,0,3,0,-0.0056299380233713,0.001782079178211271
2015-07-24,208.0,117558700,210.3,210.37,207.6,-0.0103720620420592,0.027972719185531,208.864,210.330584,209.8616682876373,209.78804814655987,0.0084637362122208,0,4,0,-0.0,0.001782079178211271
2015-07-27,206.79,130669700,206.94,207.55,206.26,-0.0058173076923077,0.0219926855787304,208.7125,210.22218400000003,209.56912845071943,209.6704776310085,0.0085491157608456,0,5,0,-0.0,0.001782079178211271
2015-07-28,209.33,122370300,207.79,209.5,206.8,0.0122829924077567,0.0345458139764769,208.908,210.159984,209.54635431255565,209.65712556704744,0.0075760046554974,1,0,0,0.0,0.001782079178211271
2015-07-29,210.77,104940200,209.48,211.04,209.31,0.0068790904313762,0.0416625481862229,209.154,210.113384,209.66289199707413,209.700767701673,0.0076880862786995,2,0,0,0.0,0.001782079178211271
2015-07-30,210.82,91218060,210.16,211.02,209.42,0.0002372254115861,0.0419096570129502,209.32,210.06918400000004,209.7730927592576,209.7446591643525,0.0075206003371251,3,0,1,0.0,0.001782079178211271
2015-07-31,210.5,102661200,211.42,211.45,210.16,-0.0015178825538373,0.0403281605218956,209.4795,210.021584,209.84232202028065,209.7742803735936,0.0075291197669475,0,1,1,-0.0015178825538373,0.00026149163747968274
2015-08-03,209.79,113432300,210.46,210.53,208.65,-0.0033729216152019,0.036819215182368,209.633,209.947384,209.8373389707301,209.7748968295311,0.0075434242267133,0,2,1,-0.0033729216152019,-0.0031123119685184664
2015-08-04,209.38,81526350,209.7,210.2483,208.8,-0.0019543352876686,0.0347929228032042,209.701,209.875184,209.7937828782796,209.7594106793534,0.007450320368953,0,3,0,-0.0019543352876686,-0.005060564755080765
2015-08-05,210.07,85589800,210.45,211.31,209.73,0.0032954436908969,0.0382030246120408,209.978,209.86258400000003,209.8200892708244,209.7715906527121,0.0062816999681043,1,0,0,0.0,-0.005060564755080765
2015-08-06,208.35,110243400,210.29,210.415,207.65,-0.0081877469414957,0.029702480972622,210.1505,209.775584,209.68008076884115,209.71584199966455,0.0066317193789038,0,1,0,-0.0,-0.005060564755080765
2015-08-07,207.95,117703500,208.16,208.34,206.87,-0.001919846412287,0.0277256103588037,210.17400000000004,209.685384,209.51531117180863,209.64659329379535,0.0060483585259277,0,2,0,-0.0,-0.005060564755080765
2015-08-10,210.57,79681690,209.28,210.67,209.28,0.0125991824957922,0.0406741128793137,210.214,209.673984,209.6157577268745,209.68280532148967,0.0062046670826998,1,0,0,0.0,-0.005060564755080765
2015-08-11,208.67,125935000,208.97,209.47,207.76,-0.0090231277010021,0.0312839774636766,210.1135,209.615984,209.52568556241027,209.643087465745,0.0064510533394006,0,1,0,-0.0,-0.005060564755080765
2015-08-12,208.92,171911200,207.11,209.14,205.36,0.0011980639286912,0.032519521597313,210.029,209.567184,209.46800122313311,209.6147310945393,0.0064617084511679,1,0,0,0.0,-0.005060564755080765
2015-08-13,208.66,89169630,208.73,209.55,208.01,-0.00124449550067,0.0312345556983311,209.847,209.501984,209.39104872569183,209.57729065945932,0.006151954798517,0,1,0,-0.0,-0.005060564755080765
2015-08-14,209.42,72570710,208.43,209.5087,208.26,0.0036422888910188,0.0349906098645858,209.694,209.4878,209.39380598991167,209.57112239830408,0.0062237734967069,1,0,0,0.0,-0.005060564755080765
2015-08-17,210.59,78915420,208.71,210.59,208.16,0.0055868589437495,0.0407729564100045,209.594,209.5042,209.5077292289677,209.61107838268435,0.0063775776956858,2,0,0,0.0,-0.005060564755080765
2015-08-18,209.98,71661990,210.26,210.68,209.699,-0.0028966237713092,0.0377582287239315,209.5055,209.5342,209.55270739763745,209.62554589708884,0.0063514387670015,0,1,0,-0.0,-0.005060564755080765
2015-08-19,208.32,172781100,209.09,210.01,207.35,-0.0079055148109343,0.0295542156765855,209.353,209.5316,209.43530669310053,209.5743480187716,0.0065654178791549,0,2,0,-0.0,-0.005060564755080765
2015-08-20,203.97,193680300,206.51,208.2865,203.9,-0.0208813364055299,0.0080557477513112,209.0425,209.392,208.9148012937576,209.35456966509432,0.0079145346031207,0,3,0,-0.0,-0.005060564755080765
2015-08-21,197.63,343611100,201.73,203.9404,197.52,-0.031083002402314,-0.0232776514777093,208.524,209.112,207.84005831339977,208.89478261940437,0.010173368819292,0,4,0,-0.0,-0.005060564755080765
2015-08-24,189.5,506257800,187.49,197.4772,182.4,-0.0411374791276627,-0.0634575467035668,207.65950000000004,208.7018,206.093386093076,208.13420290883948,0.0133488273241119,0,5,0,-0.0,-0.005060564755080765
2015-08-25,187.27,367623500,195.43,195.45,186.92,-0.0117678100263851,-0.0744786003756039,206.5565,208.265,204.30068265564017,207.31599887319877,0.0128532579425749,0,6,0,-0.0,-0.005060564755080765
2015-08-26,194.46,338718200,192.08,194.79,188.37,0.0383937630159663,-0.0389443510922193,205.741,207.9492,203.3634747836745,206.81184205464197,0.0159949985239662,1,0,0,0.0,-0.005060564755080765
2015-08-27,199.27,273700600,197.02,199.42,195.21,0.0247351640440194,-0.0151724819610539,205.16350000000003,207.7228,202.97362004237212,206.5160835426952,0.0172194189673087,2,0,0,0.0,-0.005060564755080765
2015-08-28,199.28,160338700,198.5,199.835,197.92,5.01831685653098e-05,-0.0151230601957084,204.6025,207.4528,202.62184670500332,206.23231556062876,0.0172285182295806,3,0,1,0.0,-0.005060564755080765
2015-08-31,197.67,160296200,198.11,199.125,197.01,-0.0080790847049377,-0.0230799644163272,203.9965,207.19,202.1502422569078,205.89653847981975,0.0172718056855009,0,1,1,-0.0080790847049377,-0.013098764728707302
2015-09-01,191.77,253561300,193.12,194.77,190.73,-0.029847726007993,-0.0522388059701474,203.116,206.78760000000003,201.16164775624992,205.3425565786504,0.0182934215037877,0,2,1,-0.029847726007993,-0.04255552239603466
2015-09-02,195.41,159445200,194.62,195.46,192.42,0.0189810710747249,-0.0342492833844005,202.383,206.455,200.6138717794642,204.95304455595823,0.0189569543672509,1,0,1,0.0189810710747249,-0.024382200716530966
2015-09-03,195.55,151957000,196.26,198.05,194.96,0.0007164423519778,-0.0335573786695642,201.743,206.156,200.13159827665808,204.5842977106265,0.0189441222106414,2,0,1,0.0007164423519778,-0.023683226805780833
2015-09-04,192.59,204620400,192.85,193.86,191.61,-0.0151367936589108,-0.0481862212118199,200.975,205.8106,199.41335082173828,204.11393309452356,0.0191342498156325,0,1,1,-0.0151367936589108,-0.03846153234735539
2015-09-08,197.43,115807000,195.94,197.61,195.17,0.0251311075341398,-0.0242660867846181,200.318,205.5628,199.224460267287,203.8518180712089,0.019885011355308,1,0,1,0.0251311075341398,-0.014297005718564737
2015-09-09,194.79,147649100,199.32,199.47,194.35,-0.0133718279896672,-0.0373134328358192,199.624,205.3502,198.8021307180216,203.49645265665168,0.0199775716555789,0,1,1,-0.0133718279896672,-0.02747765660699597
2015-09-10,195.85,158318900,194.56,197.22,194.25,0.005441757790441,-0.0320747257092005,198.9705,205.1502,198.52097541154336,203.19659176815557,0.0200496615296037,1,0,1,0.005441757790441,-0.02218542556845904
2015-09-11,196.74,119507200,195.375,196.82,194.53,0.0045442941026296,-0.0276761885934546,198.3745,204.935,198.3513587056821,202.943392090973,0.0201185150567266,2,0,1,0.0045442941026296,-0.017741948564404475
2015-09-14,196.01,79365650,196.95,197.01,195.43,-0.0037104808376537,-0.0312839774636731,197.704,204.709,198.1283721622838,202.6714943619152,0.0200627717739116,0,1,1,-0.0037104808376537,-0.021386598241887267
2015-09-15,198.46,112339400,196.61,198.99,195.9612,0.0124993622774349,-0.0191756449540357,197.09750000000005,204.5438,198.15995576587585,202.5063377202715,0.0202788906530221,1,0,1,0.0124993622774349,-0.009154554803759596
2015-09-16,200.18,99206800,198.82,200.41,198.41,0.00866673385065,-0.0106751013146169,196.6075,204.387,198.35234093103048,202.41510879006475,0.0204391841662457,2,0,1,0.00866673385065,-0.0005671610431148277
2015-09-17,199.73,275634900,200.02,202.89,199.28,-0.0022479768208613,-0.0128990807551626,196.178,204.29100000000005,198.48354655664664,202.30981040614063,0.0203949924695281,0,1,1,-0.0022479768208613,-0.0028138628990974635
2015-09-18,195.45,222607600,195.71,198.6844,194.96,-0.0214289290542232,-0.0340515963230187,195.752,204.102,198.19463736077552,202.0407982333508,0.0204221576119338,0,2,1,-0.0214289290542232,-0.02418249388488758
2015-09-21,196.46,105229400,196.44,197.68,195.21,0.0051675620363265,-0.0290599980231274,195.6935,203.8816,198.0294338026064,201.8219434006704,0.019275269528432,1,0,1,0.0051675620363265,-0.019139896385904298
2015-09-22,193.91,153492000,193.88,194.46,192.56,-0.0129797414231905,-0.0416625481862193,195.914,203.5644,197.63710677378677,201.51167111044805,0.0170177656650808,0,1,1,-0.0129797414231905,-0.03187120690313905
2015-09-23,193.6,92548910,194.11,194.67,192.91,-0.0015986797999071,-0.0431946229119285,196.2305,203.22280000000003,197.25262041437847,201.2014094982736,0.0167570782837775,0,2,1,-0.0015986797999071,-0.03341893484837144
2015-09-24,192.9,158490600,192.15,193.45,190.56,-0.0036157024793387,-0.0466541464861105,196.1525,202.8686,196.83808513681865,200.8758640277531,0.0143945719590733,0,3,0,-0.0036157024793387,-0.03691380440212211
2015-09-25,192.85,154595000,194.64,195.0,191.81,-0.0002592016588907,-0.0469012553128379,195.8315,202.47960000000003,196.45826750474063,200.56112426195887,0.0131362666556375,0,4,0,-0.0,-0.03691380440212211
2015-09-28,188.01,176317600,191.78,191.91,187.64,-0.0250972258231786,-0.0708213897400397,195.268,201.9902,195.6536705995273,200.06892331050952,0.0141398372658613,0,5,0,-0.0,-0.03691380440212211
